auc_all_frames_propagated,class,n_frames_decoded,n_positive_frames,n_spans,per_frame_csv,retention_pct,video_name
,Normal,1765,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_934_x264.csv,10.48158640226629,Normal_Videos_934_x264.mp4
,Normal,107994,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_935_x264.csv,10.400577809878326,Normal_Videos_935_x264.mp4
,Normal,1150,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_936_x264.csv,10.434782608695652,Normal_Videos_936_x264.mp4
,Normal,1150,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_937_x264.csv,10.434782608695652,Normal_Videos_937_x264.mp4
,Normal,4827,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_938_x264.csv,10.420551066915268,Normal_Videos_938_x264.mp4
,Normal,801,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_939_x264.csv,10.486891385767791,Normal_Videos_939_x264.mp4
,Normal,36017,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_940_x264.csv,10.403420606935613,Normal_Videos_940_x264.mp4
,Normal,2020,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_941_x264.csv,10.445544554455445,Normal_Videos_941_x264.mp4
,Normal,1020,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_943_x264.csv,10.490196078431373,Normal_Videos_943_x264.mp4
,Normal,7170,0,0,tuning\ucfcrime_vad_exp1\per_frame_ground_truth_scores\Normal_Videos_944_x264.csv,10.404463040446304,Normal_Videos_944_x264.mp4
